product_id;name;category;descripcion;palabras_clave;precio;rating_promedio;descuento_aplicado;stock_actual
1244;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;51.58;4.0;10;381
1245;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Mindfulness, Relajación, Terapia;53.9;4.5;10;163
1246;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Terapia, Mindfulness;94.54;4.0;20;160
1247;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;139.89;3.0;15;184
1248;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Ejercicio, Salud;87.47;5.0;0;192
1249;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Dieta, Alimentación;20.21;4.5;10;51
1250;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;127.88;3.5;5;291
1251;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Fitness, Deporte, Rendimiento;90.05;4.5;0;458
1252;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Bienestar, Ejercicio;91.68;5.0;20;498
1253;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;152.64;5.0;25;445
1254;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Deporte, Fitness;77.62;3.5;20;404
1255;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Relajación, Mindfulness;71.47;3.5;30;308
1256;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Mindfulness, Terapia;58.01;3.0;15;244
1257;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Alimentación, Dieta;55.76;4.5;10;387
1258;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;128.54;3.0;15;446
1259;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Fitness, Deporte;106.57;2.5;30;397
1260;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Mindfulness, Relajación;94.88;3.0;20;18
1261;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Deporte, Fitness, Rendimiento;81.81;4.0;0;470
1262;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Bienestar, Salud, Ejercicio;89.47;3.5;25;392
1263;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Rendimiento, Deporte;130.74;5.0;20;173
1264;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Dieta, Alimentación;63.03;3.0;10;12
1265;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Deporte, Fitness;75.92;3.0;25;424
1266;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Bienestar, Ejercicio;32.64;4.5;20;293
1267;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;58.85;5.0;15;133
1268;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;66.44;5.0;30;40
1269;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Cuidado, Juguetes, Mascotas;21.08;4.0;0;418
1270;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;187.92;4.0;20;140
1271;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Rendimiento, Deporte;72.14;3.0;30;446
1272;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Fitness, Deporte, Rendimiento;177.85;4.0;15;291
1273;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;32.73;3.5;5;472
1274;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Mindfulness, Relajación;58.8;2.5;15;84
1275;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Fitness, Deporte;103.09;5.0;30;116
1276;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;85.07;4.5;10;223
1277;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Terapia, Mindfulness;111.4;4.0;15;303
1278;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Rendimiento, Fitness, Deporte;123.39;3.5;30;310
1279;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Dieta, Alimentación, Suplementos;99.14;3.5;25;483
1280;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Ejercicio, Salud;61.09;2.5;25;403
1281;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Deporte, Fitness, Rendimiento;197.44;3.5;5;467
1282;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Terapia, Mindfulness;89.54;2.5;25;61
1283;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Mindfulness, Relajación;63.63;4.5;25;404
1284;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Mindfulness, Terapia;78.89;2.5;0;63
1285;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Bienestar, Ejercicio, Salud;96.71;4.0;0;176
1286;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Fitness, Rendimiento;122.21;3.5;20;133
1287;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Bienestar, Salud;128.87;3.5;15;269
1288;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;47.33;3.5;0;127
1289;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Fitness, Deporte;58.83;2.5;25;17
1290;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Fitness, Deporte;80.3;4.0;0;49
1291;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Mindfulness, Terapia;59.05;2.5;10;81
1292;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Relajación, Mindfulness;73.87;2.5;10;367
1293;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Dieta, Alimentación, Suplementos;64.04;4.5;5;165
1294;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Rendimiento, Deporte;58.15;4.0;20;210
1295;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Cuidado, Mascotas, Juguetes;23.34;4.0;20;475
1296;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;84.69;4.5;5;341
1297;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Mindfulness, Relajación;106.27;2.5;30;386
1298;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;47.97;5.0;10;165
1299;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Ejercicio, Bienestar;78.14;4.5;0;116
1300;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;50.44;3.5;5;42
1301;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Fitness, Rendimiento, Deporte;42.08;3.0;15;309
1302;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;78.97;5.0;15;221
1303;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Mindfulness, Terapia, Relajación;49.3;4.0;5;111
1304;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Fitness, Rendimiento, Deporte;43.89;2.5;30;488
1305;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Dieta, Alimentación;27.88;3.5;10;195
1306;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Mindfulness, Relajación;62.11;4.5;25;409
1307;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Cuidado, Juguetes, Mascotas;41.44;2.5;25;209
1308;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Fitness, Deporte;150.67;5.0;20;70
1309;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;121.94;4.0;10;221
1310;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Relajación, Mindfulness;84.65;2.5;25;55
1311;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;48.0;2.5;20;110
1312;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Fitness, Deporte, Rendimiento;101.36;3.5;10;391
1313;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;91.56;4.0;30;465
1314;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Relajación, Mindfulness;28.82;5.0;20;356
1315;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;108.75;4.0;15;400
1316;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;56.29;3.0;0;45
1317;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Juguetes, Cuidado;9.75;5.0;5;469
1318;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;94.51;3.5;5;393
1319;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Bienestar, Salud;90.19;3.0;30;192
1320;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Terapia, Relajación;52.12;3.5;10;18
1321;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;98.19;5.0;30;259
1322;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Mindfulness, Terapia, Relajación;61.86;3.0;10;63
1323;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Suplementos, Dieta;11.6;4.0;5;293
1324;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Terapia, Mindfulness;102.69;5.0;20;87
1325;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;92.19;2.5;0;225
1326;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;89.86;4.5;30;78
1327;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Deporte, Fitness;188.42;3.0;10;290
1328;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Fitness, Rendimiento;25.22;3.0;0;295
1329;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Dieta, Suplementos, Alimentación;62.42;5.0;0;147
1330;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Mindfulness, Terapia, Relajación;41.65;4.0;25;287
1331;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;143.81;2.5;10;396
1332;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;129.1;5.0;10;322
1333;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;64.42;4.5;10;423
1334;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;99.3;4.0;25;214
1335;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Relajación, Terapia;56.05;3.0;20;334
1336;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Mindfulness, Terapia;85.73;4.5;25;259
1337;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Dieta, Alimentación, Suplementos;30.21;3.5;5;353
1338;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Deporte, Rendimiento;162.26;3.0;15;150
1339;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Dieta, Alimentación;88.73;2.5;10;303
1340;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Terapia, Relajación;103.21;3.0;0;99
1341;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Rendimiento, Fitness;133.64;2.5;30;290
1342;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Rendimiento, Deporte;183.24;5.0;0;495
1343;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Dieta, Alimentación;99.11;5.0;20;103
1344;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Fitness, Deporte;161.32;5.0;20;225
1345;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Deporte, Rendimiento, Fitness;24.29;5.0;10;401
1346;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Mindfulness, Relajación;26.99;3.5;20;353
1347;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Relajación, Mindfulness;69.38;2.5;25;63
